7 Z: 0.99)
LSM6DSO | Gyro: (X: 9.47 Y: -87.16 Z: 174.12) | Accl: (X: 0.37 Y: -0.49 Z: 1.03)
LSM6DSO | Gyro: (X: 18.62 Y: -97.83 Z: 163.48) | Accl: (X: 0.43 Y: -0.44 Z: 1.01)
LSM6DSO | Gyro: (X: 25.26 Y: -74.89 Z: 146.76) | Accl: (X: 0.59 Y: -0.39 Z: 0.78)
LSM6DSO | Gyro: (X: 19.92 Y: -66.09 Z: 136.57) | Accl: (X: 0.64 Y: -0.37 Z: 0.78)
LSM6DSO | Gyro: (X: 16.59 Y: -60.01 Z: 123.29) | Accl: (X: 0.68 Y: -0.34 Z: 0.74)
LSM6DSO | Gyro: (X: -9.33 Y: -39.95 Z: 62.47) | Accl: (X: 0.84 Y: -0.42 Z: 0.76)
LSM6DSO | Gyro: (X: -10.85 Y: -16.67 Z: 45.83) | Accl: (X: 0.88 Y: -0.39 Z: 0.77)
LSM6DSO | Gyro: (X: -12.09 Y: -4.86 Z: 31.24) | Accl: (X: 0.84 Y: -0.39 Z: 0.80)
LSM6DSO | Gyro: (X: -12.28 Y: 22.57 Z: -26.21) | Accl: (X: 0.80 Y: -0.42 Z: 0.76)
LSM6DSO | Gyro: (X: -12.16 Y: 28.03 Z: -38.12) | Accl: (X: 0.77 Y: -0.44 Z: 0.77)
LSM6DSO | Gyro: (X: -12.22 Y: 35.78 Z: -46.41) | Accl: (X: 0.76 Y: -0.45 Z: 0.78)
LSM6DSO | Gyro: (X: -0.40 Y: 72.00 Z: -98.10) | Accl: (X: 0.73 Y: -0.49 Z: 0.83)
LSM6DSO | Gyro: (X: -0.67 Y: 81.43 Z: -109.48) | Accl: (X: 0.76 Y: -0.50 Z: 0.83)
LSM6DSO | Gyro: (X: -1.24 Y: 87.76 Z: -127.90) | Accl: (X: 0.80 Y: -0.52 Z: 0.85)
LSM6DSO | Gyro: (X: 1.43 Y: 79.85 Z: -242.37) | Accl: (X: 0.50 Y: -0.63 Z: 0.78)
LSM6DSO | Gyro: (X: -5.70 Y: 67.58 Z: -255.34) | Accl: (X: 0.37 Y: -0.66 Z: 0.76)
LSM6DSO | Gyro: (X: -15.18 Y: 57.09 Z: -262.04) | Accl: (X: 0.24 Y: -0.65 Z: 0.76)
LSM6DSO | Gyro: (X: -18.27 Y: 45.99 Z: -230.21) | Accl: (X: -0.02 Y: -0.55 Z: 0.95)
LSM6DSO | Gyro: (X: -13.74 Y: 51.38 Z: -214.65) | Accl: (X: 0.01 Y: -0.53 Z: 1.00)
LSM6DSO | Gyro: (X: -7.14 Y: 51.22 Z: -204.48) | Accl: (X: 0.01 Y: -0.45 Z: 1.04)
LSM6DSO | Gyro: (X: 8.21 Y: 25.24 Z: -166.96) | Accl: (X: -0.03 Y: -0.27 Z: 1.02)
LSM6DSO | Gyro: (X: 10.09 Y: 35.28 Z: -157.75) | Accl: (X: -0.04 Y: -0.23 Z: 1.01)
LSM6DSO | Gyro: (X: 12.03 Y: 39.08 Z: -149.07) | Accl: (X: -0.09 Y: -0.16 Z: 1.00)
LSM6DSO | Gyro: (X: 3.14 Y: 31.71 Z: -105.66) | Accl: (X: -0.15 Y: -0.12 Z: 1.08)
LSM6DSO | Gyro: (X: 6.21 Y: 16.62 Z: -102.07) | Accl: (X: -0.18 Y: -0.09 Z: 1.12)
LSM6DSO | Gyro: (X: 9.33 Y: 5.53 Z: -98.59) | Accl: (X: -0.21 Y: -0.10 Z: 1.14)
LSM6DSO | Gyro: (X: 29.43 Y: -7.09 Z: -46.93) | Accl: (X: -0.35 Y: 0.02 Z: 1.04)
LSM6DSO | Gyro: (X: 26.50 Y: -11.98 Z: -34.04) | Accl: (X: -0.38 Y: 0.03 Z: 1.02)
LSM6DSO | Gyro: (X: 23.31 Y: -13.90 Z: -13.32) | Accl: (X: -0.41 Y: 0.07 Z: 1.00)
LSM6DSO | Gyro: (X: 8.51 Y: -19.13 Z: 73.31) | Accl: (X: -0.32 Y: 0.03 Z: 0.98)
LSM6DSO | Gyro: (X: 6.20 Y: -24.80 Z: 90.95) | Accl: (X: -0.32 Y: -0.02 Z: 0.98)
LSM6DSO | Gyro: (X: 4.87 Y: -25.93 Z: 107.77) | Accl: (X: -0.28 Y: -0.06 Z: 1.01)
LSM6DSO | Gyro: (X: 23.42 Y: -25.24 Z: 178.75) | Accl: (X: -0.08 Y: -0.21 Z: 1.08)
LSM6DSO | Gyro: (X: 27.48 Y: -16.36 Z: 189.89) | Accl: (X: 0.02 Y: -0.22 Z: 1.03)
LSM6DSO | Gyro: (X: 26.91 Y: -12.96 Z: 196.81) | Accl: (X: 0.07 Y: -0.22 Z: 0.95)
LSM6DSO | Gyro: (X: 5.03 Y: -12.90 Z: 193.45) | Accl: (X: 0.33 Y: -0.28 Z: 0.95)
LSM6DSO | Gyro: (X: 4.24 Y: -17.97 Z: 184.39) | Accl: (X: 0.32 Y: -0.27 Z: 1.00)
LSM6DSO | Gyro: (X: 6.61 Y: -25.28 Z: 176.71) | Accl: (X: 0.31 Y: -0.28 Z: 1.03)
LSM6DSO | Gyro: (X: 22.38 Y: -38.04 Z: 155.82) | Accl: (X: 0.31 Y: -0.27 Z: 0.92)
LSM6DSO | Gyro: (X: 21.02 Y: -43.45 Z: 152.27) | Accl: (X: 0.31 Y: -0.27 Z: 0.88)
LSM6DSO | Gyro: (X: 18.06 Y: -50.12 Z: 148.95) | Accl: (X: 0.30 Y: -0.26 Z: 0.85)
LSM6DSO | Gyro: (X: 10.47 Y: -38.20 Z: 143.74) | Accl: (X: 0.42 Y: -0.27 Z: 0.85)
LSM6DSO | Gyro: (X: 7.76 Y: -43.08 Z: 138.27) | Accl: (X: 0.41 Y: -0.29 Z: 0.81)
LSM6DSO | Gyro: (X: 1.39 Y: -48.53 Z: 133.22) | Accl: (X: 0.41 Y: -0.32 Z: 0.81)
LSM6DSO | Gyro: (X: 2.83 Y: -36.51 Z: 108.50) | Accl: (X: 0.65 Y: -0.37 Z: 0.87)
LSM6DSO | Gyro: (X: 2.20 Y: -31.60 Z: 101.13) | Accl: (X: 0.68 Y: -0.38 Z: 0.85)
LSM6DSO | Gyro: (X: 0.57 Y: -28.83 Z: 89.41) | Accl: (X: 0.72 Y: -0.40 Z: 0.83)
LSM6DSO | Gyro: (X: -7.17 Y: -6.47 Z: 38.66) | Accl: (X: 0.79 Y: -0.44 Z: 0.81)
LSM6DSO | Gyro: (X: -11.51 Y: 6.22 Z: 28.16) | Accl: (X: 0.81 Y: -0.46 Z: 0.84)
LSM6DSO | Gyro: (X: -12.60 Y: 9.05 Z: 13.70) | Accl: (X: 0.85 Y: -0.44 Z: 0.89)
LSM6DSO | Gyro: (X: -8.53 Y: 28.31 Z: -74.57) | Accl: (X: 0.87 Y: -0.52 Z: 0.87)
LSM6DSO | Gyro: (X: -9.51 Y: 38.33 Z: -94.39) | Accl: (X: 0.87 Y: -0.54 Z: 0.87)
LSM6DSO | Gyro: (X: -9.60 Y: 47.68 Z: -109.69) | Accl: (X: 0.80 Y: -0.54 Z: 0.87)
LSM6DSO | Gyro: (X: 0.81 Y: 61.31 Z: -164.80) | Accl: (X: 0.62 Y: -0.58 Z: 0.84)
LSM6DSO | Gyro: (X: 1.37 Y: 67.90 Z: -174.13) | Accl: (X: 0.66 Y: -0.56 Z: 0.83)
LSM6DSO | Gyro: (X: 0.73 Y: 71.48 Z: -190.23) | Accl: (X: 0.68 Y: -0.53 Z: 0.81)
LSM6DSO | Gyro: (X: -6.20 Y: 57.85 Z: -230.55) | Accl: (X: 0.15 Y: -0.53 Z: 0.84)
LSM6DSO | Gyro: (X: -8.01 Y: 48.69 Z: -225.89) | Accl: (X: 0.10 Y: -0.51 Z: 0.85)
LSM6DSO | Gyro: (X: -10.17 Y: 47.37 Z: -217.73) | Accl: (X: 0.07 Y: -0.50 Z: 0.87)
LSM6DSO | Gyro: (X: 16.98 Y: 70.92 Z: -180.05) | Accl: (X: 0.05 Y: -0.35 Z: 0.97)
LSM6DSO | Gyro: (X: 23.14 Y: 78.72 Z: -174.40) | Accl: (X: -0.01 Y: -0.30 Z: 0.94)
LSM6DSO | Gyro: (X: 26.85 Y: 67.67 Z: -170.16) | Accl: (X: -0.07 Y: -0.24 Z: 0.87)
LSM6DSO | Gyro: (X: -10.55 Y: 17.60 Z: -149.80) | Accl: (X: -0.24 Y: -0.16 Z: 0.95)
LSM6DSO | Gyro: (X: -12.22 Y: 21.36 Z: -139.35) | Accl: (X: -0.24 Y: -0.15 Z: 1.01)
LSM6DSO | Gyro: (X: -10.04 Y: 19.40 Z: -129.79) | Accl: (X: -0.28 Y: -0.14 Z: 1.05)
LSM6DSO | Gyro: (X: 2.39 Y: -7.28 Z: -78.79) | Accl: (X: -0.45 Y: -0.06 Z: 1.09)
LSM6DSO | Gyro: (X: 4.94 Y: 1.60 Z: -61.33) | Accl: (X: -0.49 Y: -0.04 Z: 1.10)
LSM6DSO | Gyro: (X: 5.90 Y: 3.59 Z: -44.71) | Accl: (X: -0.51 Y: -0.01 Z: 1.06)
LSM6DSO | Gyro: (X: 0.97 Y: -5.67 Z: 34.81) | Accl: (X: -0.47 Y: -0.06 Z: 1.10)
LSM6DSO | Gyro: (X: 2.69 Y: -6.34 Z: 47.53) | Accl: (X: -0.43 Y: -0.06 Z: 1.12)
LSM6DSO | Gyro: (X: 3.71 Y: -10.53 Z: 56.57) | Accl: (X: -0.41 Y: -0.07 Z: 1.12)
LSM6DSO | Gyro: (X: 14.12 Y: -33.60 Z: 102.31) | Accl: (X: -0.31 Y: -0.14 Z: 1.08)
LSM6DSO | Gyro: (X: 14.61 Y: -37.06 Z: 112.07) | Accl: (X: -0.29 Y: -0.17 Z: 1.07)
LSM6DSO | Gyro: (X: 16.79 Y: -31.17 Z: 124.64) | Accl: (X: -0.26 Y: -0.19 Z: 1.08)
LSM6DSO | Gyro: (X: 18.15 Y: -29.95 Z: 170.28) | Accl: (X: -0.05 Y: -0.27 Z: 0.99)
LSM6DSO | Gyro: (X: 18.28 Y: -37.13 Z: 173.48) | Accl: (X: 0.05 Y: -0.29 Z: 1.02)
LSM6DSO | Gyro: (X: 23.49 Y: -36.57 Z: 172.02) | Accl: (X: 0.13 Y: -0.27 Z: 1.05)
LSM6DSO | Gyro: (X: 31.08 Y: -16.57 Z: 183.05) | Accl: (X: 0.06 Y: -0.27 Z: 0.80)
LSM6DSO | Gyro: (X: 23.00 Y: -15.00 Z: 190.85) | Accl: (X: 0.13 Y: -0.29 Z: 0.80)
LSM6DSO | Gyro: (X: 14.60 Y: -14.18 Z: 194.83) | Accl: (X: 0.19 Y: -0.30 Z: 0.83)
LSM6DSO | Gyro: (X: 6.44 Y: -34.83 Z: 160.67) | Accl: (X: 0.39 Y: -0.30 Z: 0.83)
LSM6DSO | Gyro: (X: -1.85 Y: -38.23 Z: 154.31) | Accl: (X: 0.39 Y: -0.31 Z: 0.82)
LSM6DSO | Gyro: (X: -8.20 Y: -34.40 Z: 149.32) | Accl: (X: 0.39 Y: -0.34 Z: 0.87)
LSM6DSO | Gyro: (X: -3.74 Y: -5.65 Z: 133.98) | Accl: (X: 0.48 Y: -0.38 Z: 0.90)
LSM6DSO | Gyro: (X: -8.01 Y: -14.14 Z: 123.38) | Accl: (X: 0.54 Y: -0.39 Z: 0.92)
LSM6DSO | Gyro: (X: -8.30 Y: -19.82 Z: 110.58) | Accl: (X: 0.58 Y: -0.35 Z: 0.95)
LSM6DSO | Gyro: (X: -15.44 Y: -1.08 Z: 67.74) | Accl: (X: 0.58 Y: -0.41 Z: 0.91)
LSM6DSO | Gyro: (X: -17.47 Y: -1.41 Z: 58.04) | Accl: (X: 0.61 Y: -0.41 Z: 0.95)
LSM6DSO | Gyro: (X: -17.33 Y: -5.21 Z: 47.02) | Accl: (X: 0.63 Y: -0.42 Z: 0.96)
LSM6DSO | Gyro: (X: -10.96 Y: 6.72 Z: 2.72) | Accl: (X: 0.80 Y: -0.56 Z: 1.05)
LSM6DSO | Gyro: (X: -7.10 Y: 13.76 Z: -9.56) | Accl: (X: 0.85 Y: -0.58 Z: 1.06)
LSM6DSO | Gyro: (X: -3.35 Y: 12.22 Z: -29.85) | Accl: (X: 0.91 Y: -0.63 Z: 1.06)
LSM6DSO | Gyro: (X: 27.40 Y: 14.89 Z: -134.54) | Accl: (X: 0.88 Y: -0.76 Z: 1.25)
LSM6DSO | Gyro: (X: 42.43 Y: 18.17 Z: -153.40) | Accl: (X: 0.83 Y: -0.74 Z: 1.14)
LSM6DSO | Gyro: (X: 49.72 Y: 15.85 Z: -171.86) | Accl: (X: 0.78 Y: -0.70 Z: 1.01)
LSM6DSO | Gyro: (X: 28.76 Y: 15.60 Z: -230.71) | Accl: (X: 0.43 Y: -0.54 Z: 0.77)
LSM6DSO | Gyro: (X: 26.66 Y: 20.37 Z: -235.42) | Accl: (X: 0.38 Y: -0.50 Z: 0.75)
LSM6DSO | Gyro: (X: 23.78 Y: 24.53 Z: -239.53) | Accl: (X: 0.33 Y: -0.46 Z: 0.73)
LSM6DSO | Gyro: (X: 4.93 Y: 50.88 Z: -232.38) | Accl: (X: -0.03 Y: -0.27 Z: 0.66)
LSM6DSO | Gyro: (X: 0.96 Y: 55.37 Z: -225.27) | Accl: (X: -0.08 Y: -0.25 Z: 0.67)
LSM6DSO | Gyro: (X: -6.12 Y: 57.17 Z: -218.04) | Accl: (X: -0.16 Y: -0.20 Z: 0.66)
LSM6DSO | Gyro: (X: -34.74 Y: 35.17 Z: -177.60) | Accl: (X: -0.34 Y: -0.11 Z: 0.82)
LSM6DSO | Gyro: (X: -38.52 Y: 24.40 Z: -170.27) | Accl: (X: -0.40 Y: -0.12 Z: 0.87)
LSM6DSO | Gyro: (X: -42.95 Y: 23.70 Z: -159.30) | Accl: (X: -0.45 Y: -0.11 Z: 0.94)
LSM6DSO | Gyro: (X: -41.30 Y: 12.70 Z: -77.04) | Accl: (X: -0.49 Y: -0.13 Z: 1.18)
LSM6DSO | Gyro: (X: -35.24 Y: 11.52 Z: -66.70) | Accl: (X: -0.48 Y: -0.14 Z: 1.24)
LSM6DSO | Gyro: (X: -27.90 Y: 12.84 Z: -56.93) | Accl: (X: -0.51 Y: -0.16 Z: 1.26)
LSM6DSO | Gyro: (X: -3.58 Y: -3.23 Z: 1.20) | Accl: (X: -0.67 Y: -0.19 Z: 1.31)
LSM6DSO | Gyro: (X: 1.78 Y: -15.03 Z: 16.18) | Accl: (X: -0.67 Y: -0.20 Z: 1.32)
LSM6DSO | Gyro: (X: 8.02 Y: -20.29 Z: 29.42) | Accl: (X: -0.65 Y: -0.19 Z: 1.32)
LSM6DSO | Gyro: (X: 29.78 Y: -48.33 Z: 95.51) | Accl: (X: -0.47 Y: -0.20 Z: 1.17)
LSM6DSO | Gyro: (X: 34.47 Y: -47.99 Z: 108.03) | Accl: (X: -0.41 Y: -0.22 Z: 1.16)
LSM6DSO | Gyro: (X: 40.93 Y: -45.50 Z: 122.29) | Accl: (X: -0.37 Y: -0.21 Z: 1.12)
LSM6DSO | Gyro: (X: 45.88 Y: -38.12 Z: 175.48) | Accl: (X: -0.14 Y: -0.20 Z: 0.86)
LSM6DSO | Gyro: (X: 41.13 Y: -36.07 Z: 182.73) | Accl: (X: -0.09 Y: -0.21 Z: 0.82)
LSM6DSO | Gyro: (X: 35.74 Y: -36.28 Z: 188.07) | Accl: (X: -0.05 Y: -0.21 Z: 0.82)
LSM6DSO | Gyro: (X: 15.76 Y: -44.76 Z: 206.80) | Accl: (X: 0.08 Y: -0.27 Z: 0.78)
LSM6DSO | Gyro: (X: 14.04 Y: -42.17 Z: 212.81) | Accl: (X: 0.11 Y: -0.32 Z: 0.80)
LSM6DSO | Gyro: (X: 14.24 Y: -35.90 Z: 220.04) | Accl: (X: 0.16 Y: -0.32 Z: 0.81)
LSM6DSO | Gyro: (X: -3.32 Y: -42.10 Z: 217.09) | Accl: (X: 0.46 Y: -0.39 Z: 0.72)
LSM6DSO | Gyro: (X: -8.36 Y: -36.88 Z: 207.65) | Accl: (X: 0.51 Y: -0.40 Z: 0.72)
LSM6DSO | Gyro: (X: -15.08 Y: -45.45 Z: 193.56) | Accl: (X: 0.57 Y: -0.42 Z: 0.77)
LSM6DSO | Gyro: (X: -16.63 Y: -15.74 Z: 149.54) | Accl: (X: 0.72 Y: -0.47 Z: 0.87)
LSM6DSO | Gyro: (X: -15.85 Y: -12.08 Z: 134.83) | Accl: (X: 0.76 Y: -0.49 Z: 0.82)
LSM6DSO | Gyro: (X: -23.51 Y: -22.92 Z: 112.41) | Accl: (X: 0.79 Y: -0.49 Z: 0.80)
LSM6DSO | Gyro: (X: -25.31 Y: -6.30 Z: 48.42) | Accl: (X: 0.85 Y: -0.63 Z: 1.03)
LSM6DSO | Gyro: (X: -20.29 Y: -0.26 Z: 34.63) | Accl: (X: 0.87 Y: -0.67 Z: 1.01)
LSM6DSO | Gyro: (X: -18.99 Y: 0.07 Z: 21.02) | Accl: (X: 0.90 Y: -0.71 Z: 1.01)
LSM6DSO | Gyro: (X: 21.09 Y: 13.99 Z: -73.11) | Accl: (X: 1.03 Y: -0.78 Z: 1.19)
LSM6DSO | Gyro: (X: 34.88 Y: 15.33 Z: -97.35) | Accl: (X: 0.96 Y: -0.77 Z: 1.07)
LSM6DSO | Gyro: (X: 40.42 Y: 18.85 Z: -116.24) | Accl: (X: 0.92 Y: -0.72 Z: 0.98)
LSM6DSO | Gyro: (X: 26.37 Y: 30.22 Z: -191.06) | Accl: (X: 0.60 Y: -0.58 Z: 0.78)
LSM6DSO | Gyro: (X: 24.50 Y: 28.25 Z: -201.17) | Accl: (X: 0.58 Y: -0.55 Z: 0.78)
LSM6DSO | Gyro: (X: 22.58 Y: 28.32 Z: -213.75) | Accl: (X: 0.55 Y: -0.52 Z: 0.74)
LSM6DSO | Gyro: (X: 9.63 Y: 49.45 Z: -238.72) | Accl: (X: 0.35 Y: -0.43 Z: 0.73)
LSM6DSO | Gyro: (X: 9.41 Y: 54.04 Z: -240.20) | Accl: (X: 0.28 Y: -0.41 Z: 0.72)
LSM6DSO | Gyro: (X: 6.94 Y: 59.38 Z: -238.79) | Accl: (X: 0.20 Y: -0.36 Z: 0.71)
LSM6DSO | Gyro: (X: -3.67 Y: 66.26 Z: -214.16) | Accl: (X: -0.14 Y: -0.23 Z: 0.74)
LSM6DSO | Gyro: (X: -8.74 Y: 66.79 Z: -204.93) | Accl: (X: -0.22 Y: -0.19 Z: 0.74)
LSM6DSO | Gyro: (X: -13.27 Y: 70.51 Z: -197.29) | Accl: (X: -0.29 Y: -0.17 Z: 0.75)
LSM6DSO | Gyro: (X: -53.51 Y: 16.27 Z: -157.87) | Accl: (X: -0.58 Y: -0.20 Z: 1.03)
LSM6DSO | Gyro: (X: -50.38 Y: 21.86 Z: -141.58) | Accl: (X: -0.61 Y: -0.22 Z: 1.10)
LSM6DSO | Gyro: (X: -45.59 Y: 37.22 Z: -122.31) | Accl: (X: -0.61 Y: -0.16 Z: 1.17)
LSM6DSO | Gyro: (X: -8.30 Y: 13.25 Z: -12.75) | Accl: (X: -0.48 Y: -0.11 Z: 1.24)
LSM6DSO | Gyro: (X: -4.71 Y: 6.12 Z: -4.17) | Accl: (X: -0.37 Y: -0.09 Z: 1.22)
LSM6DSO | Gyro: (X: -1.09 Y: -5.89 Z: 0.32) | Accl: (X: -0.25 Y: -0.09 Z: 1.19)
LSM6DSO | Gyro: (X: 6.84 Y: -7.42 Z: 0.44) | Accl: (X: -0.07 Y: -0.05 Z: 1.08)
LSM6DSO | Gyro: (X: 7.44 Y: -6.68 Z: 3.02) | Accl: (X: -0.06 Y: -0.06 Z: 1.07)
LSM6DSO | Gyro: (X: 8.48 Y: -6.67 Z: 5.36) | Accl: (X: -0.05 Y: -0.05 Z: 1.06)
LSM6DSO | Gyro: (X: 6.39 Y: -9.41 Z: 14.37) | Accl: (X: 0.06 Y: -0.02 Z: 0.99)
LSM6DSO | Gyro: (X: 5.03 Y: -8.88 Z: 13.79) | Accl: (X: 0.09 Y: -0.02 Z: 1.01)
LSM6DSO | Gyro: (X: 4.72 Y: -9.63 Z: 12.43) | Accl: (X: 0.10 Y: -0.01 Z: 1.02)
LSM6DSO | Gyro: (X: 8.75 Y: -6.76 Z: 5.70) | Accl: (X: 0.09 Y: -0.00 Z: 1.02)
LSM6DSO | Gyro: (X: 8.50 Y: -7.13 Z: 5.31) | Accl: (X: 0.08 Y: -0.00 Z: 1.02)
LSM6DSO | Gyro: (X: 8.09 Y: -5.72 Z: 5.79) | Accl: (X: 0.07 Y: -0.00 Z: 1.01)
LSM6DSO | Gyro: (X: 7.81 Y: -2.41 Z: 6.76) | Accl: (X: 0.08 Y: 0.01 Z: 1.01)
LSM6DSO | Gyro: (X: 7.31 Y: -0.67 Z: 6.68) | Accl: (X: 0.08 Y: 0.01 Z: 1.00)
LSM6DSO | Gyro: (X: 6.72 Y: -0.22 Z: 7.18) | Accl: (X: 0.06 Y: 0.01 Z: 1.00)
LSM6DSO | Gyro: (X: 6.14 Y: -1.71 Z: 7.62) | Accl: (X: 0.07 Y: 0.02 Z: 1.00)
LSM6DSO | Gyro: (X: 4.03 Y: -1.03 Z: 5.49) | Accl: (X: 0.11 Y: 0.02 Z: 1.00)
LSM6DSO | Gyro: (X: 3.12 Y: -1.70 Z: 4.12) | Accl: (X: 0.11 Y: 0.01 Z: 1.00)
LSM6DSO | Gyro: (X: 2.25 Y: -0.67 Z: 3.15) | Accl: (X: 0.11 Y: 0.01 Z: 1.01)
LSM6DSO | Gyro: (X: 2.77 Y: 0.05 Z: 0.25) | Accl: (X: 0.09 Y: 0.01 Z: 1.02)
LSM6DSO | Gyro: (X: 2.36 Y: -0.77 Z: -0.53) | Accl: (X: 0.09 Y: 0.01 Z: 1.01)
LSM6DSO | Gyro: (X: 0.98 Y: -2.42 Z: -1.33) | Accl: (X: 0.09 Y: 0.00 Z: 1.00)
LSM6DSO | Gyro: (X: 1.78 Y: -0.66 Z: -1.14) | Accl: (X: 0.07 Y: 0.00 Z: 1.03)
LSM6DSO | Gyro: (X: 1.56 Y: 0.52 Z: -1.31) | Accl: (X: 0.08 Y: -0.00 Z: 1.02)
LSM6DSO | Gyro: (X: 1.13 Y: -0.49 Z: -2.14) | Accl: (X: 0.09 Y: 0.01 Z: 1.02)
LSM6DSO | Gyro: (X: 1.13 Y: -0.80 Z: -3.51) | Accl: (X: 0.05 Y: 0.00 Z: 1.04)
LSM6DSO | Gyro: (X: 0.90 Y: -1.36 Z: -2.93) | Accl: (X: 0.04 Y: -0.01 Z: 1.02)
LSM6DSO | Gyro: (X: 0.10 Y: -1.78 Z: -2.07) | Accl: (X: 0.05 Y: -0.01 Z: 1.02)
LSM6DSO | Gyro: (X: 2.08 Y: -1.29 Z: -1.10) | Accl: (X: 0.06 Y: -0.01 Z: 1.05)
LSM6DSO | Gyro: (X: 2.72 Y: -1.75 Z: -0.94) | Accl: (X: 0.06 Y: -0.01 Z: 1.04)
LSM6DSO | Gyro: (X: 2.82 Y: -1.80 Z: -0.61) | Accl: (X: 0.06 Y: -0.01 Z: 1.03)
LSM6DSO | Gyro: (X: 2.57 Y: -2.04 Z: 0.38) | Accl: (X: 0.08 Y: -0.01 Z: 1.03)
LSM6DSO | Gyro: (X: 2.79 Y: -2.75 Z: 0.21) | Accl: (X: 0.08 Y: -0.00 Z: 1.03)
LSM6DSO | Gyro: (X: 2.83 Y: -2.51 Z: -0.20) | Accl: (X: 0.09 Y: -0.00 Z: 1.02)
LSM6DSO | Gyro: (X: 1.18 Y: -3.74 Z: -2.59) | Accl: (X: 0.07 Y: -0.01 Z: 1.02)
LSM6DSO | Gyro: (X: 1.29 Y: -3.63 Z: -2.52) | Accl: (X: 0.07 Y: -0.00 Z: 1.02)
LSM6DSO | Gyro: (X: 1.23 Y: -4.17 Z: -2.13) | Accl: (X: 0.07 Y: 0.00 Z: 1.01)
LSM6DSO | Gyro: (X: -2.39 Y: -3.27 Z: 0.99) | Accl: (X: 0.05 Y: 0.01 Z: 0.99)
LSM6DSO | Gyro: (X: -3.68 Y: -1.01 Z: 3.01) | Accl: (X: 0.05 Y: -0.00 Z: 0.99)
LSM6DSO | Gyro: (X: -6.25 Y: -0.98 Z: 4.53) | Accl: (X: 0.05 Y: -0.02 Z: 0.99)
LSM6DSO | Gyro: (X: 0.26 Y: 0.17 Z: 6.12) | Accl: (X: 0.15 Y: -0.18 Z: 1.26)
LSM6DSO | Gyro: (X: 9.57 Y: 2.23 Z: 2.80) | Accl: (X: 0.16 Y: -0.18 Z: 1.30)
LSM6DSO | Gyro: (X: 21.11 Y: 1.86 Z: -1.68) | Accl: (X: 0.16 Y: -0.15 Z: 1.28)
LSM6DSO | Gyro: (X: 29.61 Y: -2.84 Z: -7.00) | Accl: (X: 0.14 Y: -0.11 Z: 1.21)
LSM6DSO | Gyro: (X: 36.73 Y: 2.64 Z: -7.01) | Accl: (X: 0.08 Y: 0.16 Z: 0.86)
LSM6DSO | Gyro: (X: 32.80 Y: 3.54 Z: -6.89) | Accl: (X: 0.08 Y: 0.19 Z: 0.78)
LSM6DSO | Gyro: (X: 25.58 Y: 2.02 Z: -7.18) | Accl: (X: 0.08 Y: 0.21 Z: 0.71)
LSM6DSO | Gyro: (X: -35.98 Y: 0.29 Z: -3.00) | Accl: (X: 0.02 Y: 0.21 Z: 0.68)
LSM6DSO | Gyro: (X: -45.55 Y: 1.61 Z: 0.56) | Accl: (X: 0.00 Y: 0.16 Z: 0.74)
LSM6DSO | Gyro: (X: -53.47 Y: 2.26 Z: 4.89) | Accl: (X: -0.01 Y: 0.08 Z: 0.81)
LSM6DSO | Gyro: (X: -60.60 Y: 4.42 Z: 17.81) | Accl: (X: 0.05 Y: -0.42 Z: 1.42)
LSM6DSO | Gyro: (X: -48.05 Y: 1.06 Z: 13.48) | Accl: (X: 0.07 Y: -0.50 Z: 1.62)
LSM6DSO | Gyro: (X: -23.34 Y: -4.83 Z: 7.75) | Accl: (X: 0.09 Y: -0.56 Z: 1.76)
LSM6DSO | Gyro: (X: 79.80 Y: -17.38 Z: -12.76) | Accl: (X: 0.07 Y: -0.21 Z: 1.29)
LSM6DSO | Gyro: (X: 87.39 Y: -17.79 Z: -12.49) | Accl: (X: 0.07 Y: -0.11 Z: 1.17)
LSM6DSO | Gyro: (X: 93.56 Y: -10.68 Z: -9.41) | Accl: (X: 0.09 Y: 0.02 Z: 1.00)
LSM6DSO | Gyro: (X: 54.78 Y: -12.75 Z: -18.94) | Accl: (X: 0.05 Y: 0.42 Z: 0.34)
LSM6DSO | Gyro: (X: 31.25 Y: -13.38 Z: -16.62) | Accl: (X: 0.01 Y: 0.48 Z: 0.29)
LSM6DSO | Gyro: (X: 8.68 Y: -16.34 Z: -12.54) | Accl: (X: -0.02 Y: 0.52 Z: 0.27)
LSM6DSO | Gyro: (X: -89.50 Y: 26.37 Z: 32.82) | Accl: (X: 0.02 Y: 0.15 Z: 0.53)
LSM6DSO | Gyro: (X: -111.74 Y: 19.47 Z: 34.62) | Accl: (X: 0.04 Y: -0.02 Z: 0.74)
LSM6DSO | Gyro: (X: -124.99 Y: 11.37 Z: 31.95) | Accl: (X: 0.06 Y: -0.21 Z: 1.01)
LSM6DSO | Gyro: (X: -19.02 Y: -20.83 Z: 1.58) | Accl: (X: 0.10 Y: -0.76 Z: 2.00)
LSM6DSO | Gyro: (X: 18.56 Y: -18.00 Z: -1.20) | Accl: (X: 0.13 Y: -0.74 Z: 2.00)
LSM6DSO | Gyro: (X: 52.83 Y: -15.48 Z: -5.26) | Accl: (X: 0.14 Y: -0.64 Z: 1.85)
